func_name,endpoint_id,running_duration,energy_consumed,llc_misses,instructions_retired,core_cycles,ref_cycles
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.572158,1122410.189147359,769153.5077002107,109366233.54571569,127588494.75040323,100246209.32443404
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.584829,1183694.816376503,811149.9956661721,134119915.66274033,145029070.49765158,113951108.52098826
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.546346,1521278.6992984868,1042485.9459302593,149152172.49463993,166539792.26609856,130849939.02918667
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.551235,1342949.237732147,920282.1988364876,150045629.35198873,168968803.15271258,132760147.3985677
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.62032,1421853.932108563,974353.1820121976,166065997.13998264,183881139.85482883,144483552.07521424
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.589754,1487374.6442619758,1019252.5299218033,158351434.84597218,178546785.81429088,140284282.34401935
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.612956,1595504.2055425695,1093350.4240332465,163601107.25385892,182927978.15732515,143728198.8472502
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.621582,1396403.2340941248,956912.5940341982,163925700.17626724,172390590.87303418,135451046.41972786
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.597363,1495260.53687945,1024656.4918839443,159753323.47550517,174043119.48247093,136746762.22814888
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.601556,1516486.5018358773,1039201.9990064038,161913974.85582668,181780802.6484092,142826894.6974157
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.611091,1541190.9235097957,1056131.1865440065,163554752.58559537,184850169.94496334,145239186.38341603
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.571685,1482329.4939688137,1015795.2421295252,155089636.68172228,167883322.36243883,131909781.64043903
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.601084,1427874.8808103777,978479.154725611,161931428.07021242,184541052.53873962,144998100.37472934
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.575957,1476927.5819636965,1012093.4764050229,156142697.2600492,172404118.90168402,135461650.96777636
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.605459,1414291.5964112147,969170.9437500484,162946795.03873515,180962155.33288246,142184344.17859954
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.536685,1502488.2223891572,1029609.4045678264,147322221.4146564,167549066.3539559,131647778.73059085
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.540683,1362617.200614316,933760.0546029519,148148704.52209872,169403665.92880368,133101695.74396832
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.557941,1409457.5031367363,965858.2869026931,151972608.8382231,172079985.15192503,135209597.8397848
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.538518,1328984.4997125957,910712.589316084,147565341.6913257,172637672.95133328,135643526.61157155
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.541233,1339766.6287722937,918101.2538764545,148050442.0303411,165500912.21786326,130036374.99910715
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.858532,9315280.554026684,40454191.14639732,9581039287.714195,8608683267.147676,8609182393.42286
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.257261,9496951.93331397,44456576.098890975,9268955097.054321,9702775763.820276,9703268682.10404
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.268935,9468431.429966621,44336650.98108259,9239010245.414928,9035319135.115276,9035756323.481699
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.426085,9556071.720120627,43878262.210511796,9459418329.75694,9409222454.365295,9409671594.576088
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.730985,9985267.631405745,47322393.183771946,9655501838.292728,9420926691.6728,9421391076.889126
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.661175,9812389.892017651,45216334.07041449,9688123514.70852,8968399837.77038,8968895895.922377
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.333153,9655433.759920228,46273219.40964192,9256756464.668022,9182551751.579016,9183012990.970861
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,10.174194,9659332.954230042,46725661.18520024,9193146888.324903,10224956536.524788,10225466229.09605
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.850803,9394734.90309754,41713296.781774774,9520838299.887947,8947166305.881264,8947629618.494833
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.976344,9523049.063286029,45175261.28523868,9201805810.028938,9026388119.86475,9026801938.551733
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.728141,9418127.500392381,41578327.8936663,9581627840.13476,8948072908.784916,8948483672.005568
__main__.warmup_task,ef86d1de-d421-4423-9c6f-09acbfabf5b6,10.010451,,,,,
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.018787,9587080.584608423,44321046.79624065,9443471045.272703,9020584684.439932,9021034850.143656
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.800936,9665313.404846774,44040965.30629722,9620174709.915808,9275754179.334974,9276208237.013763
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.750549,9576056.475643335,43526286.475613244,9548098897.245913,8964538956.42999,8965062073.754524
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.862124,9517653.161518916,43766443.19897463,9411360276.13982,9061322701.871107,9061749577.87788
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.793138,9608634.868215539,44457340.375461996,9459012209.355536,9126485035.052078,9127000176.39059
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.003773,9561245.511189166,45269705.77326026,9252183336.478722,9354493534.637552,9354983815.35232
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.950685,9505689.686704425,44796763.1212418,9231014147.98492,9201688045.022058,9202139622.72979
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.098166,9553460.389009578,44839014.711199485,9305798718.382332,9320615033.096277,9321086040.711452
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.201268,9249532.80755952,40840313.88136804,9409130751.747887,8993294601.05652,8993790756.33881
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.61779,10089011.392852597,47956632.25299611,9733682360.033943,9471186866.503065,9471699878.71157
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.831297,9807743.277060037,47198765.71866978,9372405309.078243,9607564632.814722,9608047383.049728
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,8.897971,9727928.816524608,47232555.52973563,9231249324.352077,9512531263.236988,9513050333.926865
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.672701,9505662.306460343,41767412.0646469,9701325237.794252,8815146053.958904,8815620674.449781
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,7.820981,9333573.152891861,41004730.513741374,9526707767.005514,8862536993.197575,8862944858.685286
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.179233,9689645.190039296,46145171.24571212,9334893955.847685,9469767380.323374,9470233301.964321
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.330232,9633283.529410481,44558749.43361936,9485238945.904015,9485209475.984991,9485702464.515043
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.419838,9569729.02248428,43671226.18783395,9514820063.702854,9285632169.67939,9286067556.500166
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.6184,9557031.322380962,42908973.37245068,9611550756.500193,9370522868.027773,9371027474.780413
__main__.graph_bfs,ef86d1de-d421-4423-9c6f-09acbfabf5b6,9.787344,9431276.527478851,41992477.644104056,9539714532.185871,8972573268.600113,8973082513.690622
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.309978,3280077.2185506322,2048829.6689015192,5738495548.669157,4344907872.203076,4344984069.581062
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.2761,3251621.0533815944,1829933.0914520025,5688711483.760218,4298962004.018146,4299039575.109738
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.268073,3276245.4933707644,1918881.5075135955,5731791944.935664,4331397251.750084,4331470687.626886
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.402996,3099112.519514759,315336.6108493437,5421897782.6133585,3995644816.523867,3995667459.105709
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.314791,3309446.16050569,1879660.6113758935,5789876516.691834,4388161548.717256,4388217753.887612
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.409246,3132201.7207179335,342132.8712210449,5479787344.706433,4040354156.21468,4040382228.5767665
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.280408,3308765.3512765416,1779401.8806231483,5788685440.851059,4367996286.080784,4368058997.562491
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.348587,3280509.0980948685,2052292.9266919421,5739251121.991677,4344938571.297587,4345013035.1029415
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.493886,3227282.5765705323,285007.0661257632,5646131315.20453,4147314689.665644,4147314459.3661795
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.214546,71153250.16201693,15469566.982326278,124245413328.8401,47983941405.87419,47990980024.212746
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.297977,71037591.18519953,14820308.752409756,124198853001.55838,48251422614.32625,48258622995.306076
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.24805,71170520.40256494,16232598.053910958,124086515768.24454,48207069772.97595,48213912738.792145
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.197265,70954912.62685369,15444096.967834376,123894688038.28339,48093636143.73327,48099559216.433945
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.226074,71077554.24460518,16100943.838895781,123951929700.25826,48208321728.72599,48215287255.253265
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.213424,71084846.54949823,16133759.764167435,123956887113.02766,48175018433.20678,48181110041.027084
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.409373,71118253.96671696,15535007.395421563,124166115478.97423,48515653415.27354,48523009589.7416
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.377403,70711645.38948587,12898260.726213532,124090628627.54036,48042773968.17649,48049322764.12788
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.319952,71132579.6611666,16017942.5488066,124071658695.15927,48221217406.23602,48229306082.01767
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.440962,71120955.0310046,15090642.171761608,124281621911.2407,48640294900.36831,48646017824.7869
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.288268,71199736.94913997,15893267.01041806,124223605287.09125,48181868811.0134,48189808176.98311
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.385541,71381456.9060067,16943729.60247929,124289198256.49593,48480741513.316086,48488318826.906715
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.343615,71283446.48887664,16281214.387828887,124277711530.49142,48281456867.72583,48289564370.97017
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.279522,3249903.241206838,2078562.9465772063,5685706171.122267,4311308978.721857,4311375802.5386715
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.397065,3308721.5766738006,2101325.392328531,5788608857.177425,4400546780.298703,4400682584.547784
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.518389,3283238.2392723844,2248945.1238594726,5744025754.860172,4363406392.226321,4363471273.084434
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.265911,3008659.534120352,348228.2698829084,5263650272.123661,3880828538.2453456,3880837930.902735
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.286545,3049146.5019116704,323486.0976756909,5334482227.888507,3937229804.6919556,3937250822.0737615
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.2756,3077740.0550419525,387487.16068185767,5384506653.054669,3970882504.7322025,3970903509.3431883
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.294441,3118070.323251047,324398.7427459661,5455064462.878698,4016958263.300716,4016973528.0336795
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.371545,3152481.2135486156,324223.9271731937,5515266320.225671,4074708686.997744,4074753105.526758
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.248008,3264369.8166341633,1855290.6167245572,5711015446.838305,4324307464.300235,4324390606.40199
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.295387,3115992.920963852,373684.96586850844,5451430047.289199,4016463847.871134,4016480001.305688
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.282331,3119328.7739417413,305811.8165625979,5457266122.536575,4017166186.245612,4017197207.715965
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.322552,3116745.3715137513,315544.8623103156,5452746459.63057,4023829847.2051454,4023836359.09837
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.404378,3286648.830447198,1753883.5450972796,5749992584.593407,4378926241.119555,4379003555.714447
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.294055,3234823.553067744,2121415.107472454,5659324254.632007,4291892979.237621,4291993262.4589577
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.375844,3106003.4878825513,291877.5370455321,5433953532.728348,4003259061.1463814,4003273454.728429
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.266093,3287296.2550451336,1866125.9376114742,5751125254.017326,4358991101.965363,4359038913.419282
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.302592,3076655.535779043,289857.0620123369,5382609286.45387,3958742553.984326,3958756668.53496
__main__.compression,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.262163,3257995.6921181027,1929207.6805529082,5699863915.11364,4308466274.273162,4308541014.624084
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.09304,70760775.77778466,16043125.90098363,123396029553.55502,47707879408.11343,47711837476.16682
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.281468,71284525.18606614,17578679.33175157,123956594185.39241,48228265216.82557,48233224435.701355
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.154214,71304679.50311705,14779417.459900705,124689873834.27403,48393822116.38921,48400240164.06031
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.174529,71281214.9037459,14857328.494701799,124628231226.86554,48003462120.194084,48010531300.61331
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.07147,71146259.55924739,15446211.263035908,124238643548.1082,47956453175.92251,47962788997.44752
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.079072,71127018.70609191,15545309.130872158,124179329585.42911,48060218529.159355,48066815112.53977
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.164066,71091523.84185988,14918258.42139016,124271559229.11632,48324057447.96581,48330529147.434105
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.206823,71184037.29761164,15738775.098798772,124233808559.69528,48315733711.508865,48323255963.77125
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.139546,7413291.465177525,45800042.43267679,6290434542.285078,7525847804.916235,7526184550.121084
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.515688,8664240.88431449,47155574.04209066,7850913704.712575,8413750349.429666,8414031676.828408
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.539723,8706931.348496834,47734405.43131453,7862466710.679754,8402379075.203688,8402657917.363745
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.69327,9136373.386114074,53852859.59176636,7955527172.721309,8916430890.510834,8916771698.862202
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.735053,9208003.835157812,54674617.01532328,7986615197.427613,9017359548.699944,9017633079.905323
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.645078,9184956.384227913,55041596.54216335,7927174829.4269905,8742462646.55894,8742810261.964914
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.150356,7393101.2070822185,45587688.04968679,6280162856.882494,7532443819.039068,7532736503.47898
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.361362,7496163.844894626,47525259.94237752,6265758678.890681,8117215245.389529,8117492717.688813
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.31834,7190963.900757976,43190963.83189562,6198523424.534686,7909078697.3795395,7909315625.248685
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.154459,71143545.93414801,15801597.153753141,124145269708.642,48065036579.887,48072466267.90586
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.205945,71184875.65743637,15976868.40071157,124176034360.6083,48189564730.19114,48197224611.33426
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.175591,71316936.10649316,15845213.468323836,124446563955.99495,48045839436.83745,48053487416.560394
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.259747,71375365.15541862,16390068.096142111,124416088959.44228,48439023541.93417,48446414673.67929
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.130674,71080068.94864504,15895956.293517195,124007497329.14403,48090301298.22934,48097042863.302086
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.166946,71007845.08667311,15794028.00160309,123902852085.966,48124425124.84123,48130739132.423615
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.762564,9320094.417631656,57445020.490816444,7919027719.040912,9233224842.718235,9233515154.68952
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.210869,7114043.861205739,42832488.10772795,6124113014.77746,7579240635.433184,7579467068.125268
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.284264,7200046.321204124,43790459.28099698,6163683021.140866,7771013544.841381,7771228953.084281
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.261853,7387875.569900427,47202680.923335895,6146746194.211329,7694377321.071884,7694636477.158456
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.268608,7421912.135169663,47844393.5742548,6141846133.2186985,7701634469.453609,7701859543.773412
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.553562,8885101.97207345,50634132.63670726,7872790403.046442,8463862202.847608,8464186153.841874
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.648126,9147838.208847774,55306479.33004093,7856982501.819727,8831030466.53487,8831370425.443258
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.596454,8895582.466346309,51893466.705767624,7788146980.345065,8715751286.3517,8716023814.406271
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.308132,7444390.06891143,47868433.82724877,6169910726.152067,7827439660.667578,7827710941.14573
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.36791,71147946.37200174,16095336.8074448,124080052783.53687,48327819596.525566,48334266840.17292
__main__.dna_visualization,ef86d1de-d421-4423-9c6f-09acbfabf5b6,17.528708,70955939.49908143,13872255.749799956,124287913735.28145,48450538482.02972,48458614968.08129
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.708154,8977169.950041983,52354648.00832484,7860733852.633621,9002919318.169916,9003230049.4219
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.240769,7263956.146924248,44947226.819285505,6158253558.990268,7702083701.200636,7702293690.060082
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.308323,7342781.797976957,45908671.4895522,6187990052.92377,7859142198.1546335,7859377420.259195
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.26454,7439106.213526055,48250207.02641105,6132978132.615268,7695632203.699612,7695917596.689639
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.284839,7450472.636567381,48344281.1875527,6140755370.4016285,7727773891.48171,7728027265.958611
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.435513,7725540.249505856,51935180.68215092,6226054126.316655,8217142036.222101,8217341260.4076185
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.42268,7651507.045919086,51203746.41166332,6184692612.2358055,8090984423.007727,8091241816.853374
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.444254,7666545.085084448,51252971.123137094,6200873210.743746,8166918574.4279585,8167200901.025815
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.442191,7692883.815298984,51768052.44068622,6195632747.7287855,8191232104.298016,8191485727.698343
__main__.graph_mst,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.499403,7698884.126038155,51816387.50113388,6199842199.940179,8365725483.534811,8365989092.4491205
__main__.graph_pagerank,ef86d1de-d421-4423-9c6f-09acbfabf5b6,28.172566,11820312.706189428,102378334.46713074,7731726638.467678,13638289842.190899,13638588006.156307
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.033155,440.222562523614,510.3826540544003,1112192.452478461,614861.5641454018,614994.6075813018
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.090326,1286.3229478872117,1491.3295591896122,3394329.653657476,1801344.6066728646,1801550.0021906318
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.083644,1067.513300525997,1237.6473128440232,3244933.993459397,1775347.6011751653,1775563.2391530978
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.101636,1404.295490016838,1628.103873555867,4227039.237158375,2203772.593982715,2203841.427302223
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.095331,1562.5377882612079,1811.5659017138316,4102936.3434155295,2236466.592262009,2236674.024715516
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.103335,2570.216696220029,2979.842767239541,4656911.93099112,2563722.005122224,2563916.7368633826
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.053002,1003.5662166747561,1163.508717611831,2746327.4779318757,1497102.7972805938,1497206.0452161152
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.081822,1386.1475089342548,1607.0635736274266,4682216.420638513,2500831.0440310426,2501015.9332112754
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.07817,1624.6265382647675,1883.549992742643,4595745.004468922,2493397.736644282,2493743.0982912704
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.208998,9484.74246216459,10996.365118387355,19314886.202214424,10674432.79080291,10675698.110553749
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.084033,866.3547587771897,1004.4293018568833,2519790.029574603,1345769.4581731781,1345931.5947307476
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.032456,391.60562018124506,454.01742842285284,911847.9539067205,497018.03980186325,497049.6919991686
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.043443,512.2190324988094,593.8534993873714,1252060.037187355,662563.3195909739,662656.8800841102
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.073904,741.7680014311173,859.9866374241349,2486321.073334536,1361774.8613203703,1362034.7941369019
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.081926,945.4264067193711,1096.10292554797,2882662.6686594575,1528291.11608119,1528402.5311451575
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.43435,61591.99958463655,17218.269797073135,1641591.9888626863,3373407.8554709004,3376644.0413535023
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.210488,8325.796883503868,9652.713586875105,19428915.99346576,10348275.6523399,10348580.27725481
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.187877,9525.533690885573,11043.657414033836,17662877.407074753,9761440.780496344,9762296.642315542
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.069069,774.7880383764534,898.2692143015091,1632808.0437918515,894171.3660892722,894247.5888584864
__main__.thumbnailer,ef86d1de-d421-4423-9c6f-09acbfabf5b6,0.073066,592.2525137035775,686.6422476884943,1886963.8786524907,1000975.5147480968,1001099.5209593503
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.546226,90453.40553214509,25286.581877834957,1779456.2916814147,3814612.420263403,3817969.951101045
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.461295,51474.433519802784,14389.867027737913,1637274.0995097011,3583114.173286421,3586323.742852981
__main__.video_processing,ef86d1de-d421-4423-9c6f-09acbfabf5b6,1.30558,43117.77132410083,12053.73140527119,1446203.5731334684,2883372.7361558867,2886050.7210132694
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.70538,24212695.229304492,27521050.69404328,308116859.54339516,1310193304.7431629,1327893113.7376046
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,2.736464,23318708.835205268,27810178.530170873,260273358.56074435,1323062944.3720005,1334144938.9412277
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.456955,25390374.387792435,29611426.07448383,302099702.022132,1243577836.8172216,1258028592.1977
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.379684,20580141.410403796,23075696.93372094,270732415.4398289,1060765985.6267639,1073814021.4226227
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.51167,26511364.19509344,30880102.265192196,316517948.9233791,1293853803.3027394,1310005073.6300983
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.738256,26636040.844224706,30964496.123347536,319705897.2425105,1304584353.576638,1320126395.7506723
__main__.cholesky_decomposition,ef86d1de-d421-4423-9c6f-09acbfabf5b6,3.667028,23576986.966913678,26400730.396267164,311139747.1187804,1104470371.0139916,1119387433.580264
